193,502
201,466
202,466
212,456
213,454
215,448
222,437
224,432
225,429
226,427
228,424
232,418
245,403
247,398
261,366
268,343
271,332
273,323
275,309
277,301
280,290
284,273
287,265
289,259
291,248
293,235
296,223
303,190
304,187
306,181
307,177
311,163
315,143
338,109
339,108
341,109
345,112
348,120
352,114
361,111
364,113
367,122
368,125
369,127
370,136
371,138
372,139
374,431
375,139
